index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
191,6/21/20 13:18,3.00443E+13,fraud_Gibson-Deckow,entertainment,187.1,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,8/29/85,c02d314735d9077b7d9c77ec21261cfa,1371820723,26.197333,-81.976019,0
192,6/21/20 13:18,3575540972310993,fraud_Kihn Inc,shopping_pos,9.15,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/01,925ac4268c05cdddde79f97574621117,1371820732,34.050515000000004,-89.005628,0
193,6/21/20 13:19,3.0176E+13,fraud_Treutel-King,travel,1.29,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,6/7/66,a9c7b779653f3016dc02688d40753e9c,1371820759,48.472896999999996,-96.572501,0
194,6/21/20 13:19,1.80059E+14,fraud_Romaguera Ltd,health_fitness,77.33,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,8/28/00,6945efccedc4673f5e3ea97ae7494bfb,1371820788,41.79335,-74.149107,0
195,6/21/20 13:19,4904681492230012,fraud_Kihn Inc,shopping_pos,5.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/90,3f3f4b3fd1cd14f870726cd741a0b819,1371820791,41.346225,-75.015359,0
196,6/21/20 13:20,2264937662466770,fraud_Schmidt-Larkin,home,51.89,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/95,b2d30bc0ca473971ef0596ff8646dd0b,1371820820,29.444963,-98.571075,0
197,6/21/20 13:20,1.80073E+14,"fraud_Windler, Goodwin and Kovacek",home,49.78,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/53,dbc1f8f279eb6d8a427226e47a3bbb48,1371820822,35.013372,-81.23403,0
198,6/21/20 13:20,2286236465059468,fraud_Medhurst Inc,home,21.81,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,5/27/50,1dfb39918a5b8c7954335d2958c59db5,1371820848,38.876506,-94.460586,0
199,6/21/20 13:21,4.22035E+12,fraud_Breitenberg LLC,travel,8.54,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1/20/60,3f21f4179b16adf504771d5ce3963db7,1371820876,42.299023999999996,-83.435877,0
200,6/21/20 13:21,4119762878330989,fraud_Terry Ltd,home,174.77,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/45,3be6acc4b5e85330d7d2694a02651375,1371820880,39.829193,-88.918803,0
201,6/21/20 13:21,4.6404E+12,"fraud_Runte, Green and Emard",health_fitness,113.53,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,6/13/51,2d1d5f9680c397474923180661f85978,1371820909,30.990541999999998,-92.331269,0
202,6/21/20 13:21,3586008444788268,fraud_Feil-Morar,health_fitness,44.11,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/84,9ff38367441a692eeae413805a128ea5,1371820917,47.008606,-122.947605,0
203,6/21/20 13:22,3533742182628021,fraud_Kilback and Sons,entertainment,49.49,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/97,d9547259366164a884a5ca6ec23a5764,1371820934,32.932743,-80.714156,0
204,6/21/20 13:22,6011438889172900,"fraud_Watsica, Haag and Considine",shopping_pos,25.5,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/93,95cc4ceca59c656d73a7ccffb8c945f6,1371820941,34.30743,-91.964227,0
205,6/21/20 13:22,3.78279E+14,"fraud_Conroy, Balistreri and Gorczany",health_fitness,12.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",4/6/64,497240430e49d2312f7dc965976af334,1371820957,44.158389,-122.847567,0
206,6/21/20 13:22,4378993458389626,fraud_Schuppe LLC,entertainment,61.47,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,10/25/99,27ef45f29c5d7198b4d12a950b4b8f13,1371820968,44.356976,-70.550417,0
207,6/21/20 13:23,6554245334757802,fraud_Renner Ltd,home,70.59,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/69,71cd800d867bf4cde3ee1cdef26b2f07,1371820987,33.838915,-118.103495,0
208,6/21/20 13:24,3557442674264531,fraud_Cartwright PLC,kids_pets,111.57,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",6/19/04,141db8af987da5cf06bc853a20f51e6a,1371821068,40.706719,-82.083434,0
209,6/21/20 13:24,2.13153E+14,"fraud_Romaguera, Wehner and Tromp",kids_pets,79.56,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,11/23/97,708764b9c1df3a33646f980ebaeda064,1371821073,46.117649,-90.18511,0
210,6/21/20 13:24,5.77589E+11,fraud_McKenzie-Huels,food_dining,155.02,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/97,3fc25ed40b57c2a5a03b4fe18a90a160,1371821091,40.827382,-79.440972,0
211,6/21/20 13:25,3566875419572867,fraud_Ernser-Lynch,food_dining,72.76,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1/31/91,e2ab3b0597275b25981ebc0dbf150393,1371821102,44.317805,-72.821074,0
212,6/21/20 13:25,3565196229855512,fraud_Renner Ltd,home,94.27,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",9/15/50,32492608bb169509477c770ebc9241d8,1371821132,39.495197,-92.625261,0
213,6/21/20 13:25,2305336922781618,fraud_Dare-Marvin,entertainment,22.48,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,2/14/61,023848771c536772ae015a0d6bc9a169,1371821144,40.649456,-91.853059,0
214,6/21/20 13:26,3523843138706408,fraud_Gleason and Sons,kids_pets,64.96,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,11/20/70,1a34bb788177bf24b3159bb4c08e9177,1371821199,32.695932,-85.966237,0
215,6/21/20 13:26,2.13157E+14,"fraud_Runte, Green and Emard",health_fitness,52.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/82,a3852d0c94c6bf59b1fb148f472b46dc,1371821208,34.377103000000005,-119.191051,0
216,6/21/20 13:26,3596217206093829,"fraud_Welch, Rath and Koepp",entertainment,51.75,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/88,d43c298b51ab1ab7125e9233b79844fc,1371821216,40.049524,-92.471643,0
217,6/21/20 13:27,3512365128314616,"fraud_Cole, Hills and Jewess",home,25.64,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/85,ef841fd7bca70af84914b842cb6793ec,1371821222,38.078224,-90.54726,0
218,6/21/20 13:27,3511058278399773,"fraud_Cole, Hills and Jewess",home,48.44,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1/6/60,88a696dc470c5276ca8062ed816bd725,1371821276,40.532936,-88.285648,0
219,6/21/20 13:28,3564839259330465,fraud_Gleason and Sons,kids_pets,155.28,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,3/31/59,3364ace722a47a2e6658407cdaa21223,1371821280,37.087503000000005,-121.194012,0
220,6/21/20 13:28,4451438912406400,fraud_Roob-Okuneva,health_fitness,5.22,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,9/11/99,c303ea027cccbee023a599730afbc785,1371821302,33.97825,-93.426367,0
221,6/21/20 13:29,3.0235E+13,fraud_Padberg-Sauer,home,81.57,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1/22/78,6230daff2a5164c8f30d9bfc60457896,1371821362,44.383358,-88.749658,0
222,6/21/20 13:29,4855853415727304322,fraud_Gerhold LLC,home,15.87,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,6/30/54,0727558ca9e545ba99bdfc89757c7771,1371821363,45.051656,-89.608719,0
223,6/21/20 13:29,3.00268E+13,fraud_Botsford and Sons,home,76.02,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/79,bdd4a68945ee721dbedde8bfe45b64e4,1371821395,32.706896,-90.066216,0
224,6/21/20 13:30,3500969075198072,fraud_Volkman-Predovic,shopping_net,119.15,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/99,0fd4fa5c06708220488c6f6e195d75db,1371821419,47.725933000000005,-116.128542,0
225,6/21/20 13:30,3528407217576457,fraud_Dare-Gibson,health_fitness,104.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,2/14/87,3a1b22b89941e4778573b42a1dd4f565,1371821449,37.336537,-82.499229,0
226,6/21/20 13:30,4003989662068504,fraud_Rempel Inc,shopping_net,7.81,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/89,77a6ff12eeeeac93b866afaacfb3a62c,1371821450,33.841491999999995,-86.611828,0
227,6/21/20 13:31,4836998673805450,fraud_Breitenberg-Hermiston,kids_pets,61.85,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/79,3fb395ff025f781ffbb60901eec9b035,1371821461,46.130831,-86.413224,0
228,6/21/20 13:31,4671727014157745,fraud_Stark-Koss,home,80.03,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/55,b3113c3c6e874f64ddd9603042dbd544,1371821481,40.205207,-85.633849,0
229,6/21/20 13:31,3.00291E+13,"fraud_Feil, Hilpert and Koss",food_dining,10.62,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,10/9/70,09a186e8f968253f4f2dc1093e359f56,1371821489,41.428816999999995,-78.791182,0
230,6/21/20 13:31,3501942333500073,fraud_Schuppe LLC,entertainment,51.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,11/30/99,2b1993380bedb0cac9e59232eeff7b73,1371821501,33.038175,-112.999152,0
231,6/21/20 13:31,6011367958204270,fraud_Torphy-Kertzmann,health_fitness,39.54,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/88,3792370bd5af9ee1b121aebd8908e539,1371821505,41.052295,-81.209189,0
232,6/21/20 13:32,3.72382E+14,"fraud_Runolfsdottir, Mueller and Hand",entertainment,24.64,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/66,995ff21a7f927004204994a6c8570c76,1371821525,40.902598,-74.477744,0
233,6/21/20 13:32,3.43669E+14,"fraud_Torp, Muller and Borer",health_fitness,3.04,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,11/16/49,c7a2ed635651e7e9a837257cac1df810,1371821550,34.303243,-80.187714,0
234,6/21/20 13:32,4634955908138648,fraud_Abshire PLC,entertainment,17.44,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",12/26/73,93ee6c390ef6df5937dab28ec56ccbec,1371821560,41.407162,-95.817404,0
235,6/21/20 13:33,2.13174E+14,fraud_Crona and Sons,kids_pets,169.09,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1/14/69,6bf626064f5e5933dd48084f36ef2339,1371821630,39.83194,-76.092179,0
236,6/21/20 13:34,4998109455173950,fraud_O'Connell-Ullrich,home,127.97,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,11/18/87,a00a84cec6cafa89fbe9f66c0dd67327,1371821658,38.341784000000004,-94.742768,0
237,6/21/20 13:34,4599285557366057,fraud_Spencer-Runolfsson,misc_pos,35.45,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/97,a802a3a360fb94579b6017a3c79ffa67,1371821679,38.730568,-98.102164,0
238,6/21/20 13:34,4904681492230012,fraud_Streich Ltd,home,66.84,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/90,a916134dcacd9e6badae25ce9f9e968e,1371821696,41.512745,-73.317596,0
239,6/21/20 13:35,4822367783500458,fraud_Conroy-Emard,food_dining,11.18,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1/1/91,0183bebc44f97bd8ed49a27e7504ad0a,1371821701,28.944803000000004,-81.819858,0
240,6/21/20 13:35,4509142395811241,fraud_Bernier and Sons,kids_pets,37.89,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",7/12/26,3854649c8495c1557d849a16d313fa86,1371821711,32.494871,-81.523332,0
241,6/21/20 13:35,2296006538441789,"fraud_Dare, Casper and Bartoletti",kids_pets,29.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,9/1/99,75b12e7443a9eaf0916082dfac0876e2,1371821713,39.712232,-73.575595,0
242,6/21/20 13:35,3.05516E+13,fraud_Zboncak LLC,food_dining,76.83,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,11/14/73,14df01f107a78bcc7999c9f5add9f648,1371821718,36.136522,-80.589657,0
243,6/21/20 13:35,4952583804639909,fraud_Erdman-Durgan,health_fitness,3.19,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,4/5/57,0cd47cfd7aee7c6d7b69877f3660ef11,1371821734,42.143827,-79.879829,0
244,6/21/20 13:35,3.02353E+13,fraud_Thiel Ltd,travel,3.88,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,8/16/77,5145ac1a858740c89c3fa9e6aed59552,1371821751,40.605317,-73.406205,0
245,6/21/20 13:36,4.47684E+12,fraud_Heathcote LLC,shopping_net,236.15,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1/21/79,d8188cc764b76befb9196b2d137b6e16,1371821781,33.831990999999995,-85.328265,0
246,6/21/20 13:36,4956828990005111019,fraud_Eichmann-Kilback,home,106.86,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/80,a8d68a00ff86f0e294769e46529bbb8f,1371821813,40.161309,-74.231936,0
247,6/21/20 13:37,6.76299E+11,fraud_Kutch-Ferry,home,4.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,12/10/71,fe7b9cc94b31e1371a546ea38468c02a,1371821828,39.867470000000004,-81.550062,0
248,6/21/20 13:38,3.73905E+14,"fraud_Gutmann, McLaughlin and Wiza",home,108.51,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929000000000002,-97.6443,2526,Phytotherapist,11/12/70,fb61c317b7a9d0b57326cec6a8f8dbf5,1371821922,32.912307,-98.099341,0
249,6/21/20 13:39,3.0273E+13,fraud_Medhurst PLC,shopping_net,34.11,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/00,971adb58ea4add884f030ffffef16cfe,1371821967,36.526588000000004,-92.354156,0
250,6/21/20 13:40,6.76369E+11,fraud_Erdman-Ebert,personal_care,51.44,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/74,3717cda4ab527b59e521ab89f140578d,1371822052,41.554633,-82.407236,0
251,6/21/20 13:41,4.60164E+12,"fraud_Hoppe, Harris and Bednar",entertainment,8.09,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,12/18/90,4856b2c812307278965c355deccae516,1371822071,29.878219,-94.46177,0
252,6/21/20 13:41,4708992452821239,fraud_Hammes-Beatty,kids_pets,20.89,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",9/8/38,6eb47a632e9e5b18c83586d832ec616f,1371822077,35.945426,-92.221833,0
253,6/21/20 13:42,2720433095629877,fraud_Jacobi and Sons,shopping_pos,7.59,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/97,fd76f3930f75d59bf4d42018e725c821,1371822128,43.375888,-70.075104,0
254,6/21/20 13:42,3520550088202337,fraud_Jast and Sons,food_dining,6.58,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,72c7a4854e62ed6c93c37779fd7c1e34,1371822134,47.715413,-90.378726,0
255,6/21/20 13:42,4390966588600992777,"fraud_Streich, Rolfson and Wilderman",kids_pets,140.88,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,6/24/66,ff277328ef52e034054377011e166da0,1371822135,36.487564,-97.845069,0
256,6/21/20 13:42,3.76657E+14,fraud_Gerhold LLC,home,18.02,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/85,5037b72eab0645fcb9370388c360a003,1371822150,30.603846,-93.59103,0
257,6/21/20 13:42,2229378226512508,fraud_Zboncak Ltd,food_dining,64.18,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,11/6/84,dbc4a5cc4cbf43decad95cf6c1c483e1,1371822151,44.029090000000004,-90.00741,0
258,6/21/20 13:42,3.75248E+14,fraud_Lemke and Sons,travel,100.75,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/67,02b71d98b7ba5cfa2b7486005f2f299a,1371822177,38.328992,-80.294548,0
259,6/21/20 13:43,6011975266774121,fraud_Kulas Group,health_fitness,44.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",5/28/43,5acce1163a83808dcb13a113099883da,1371822206,38.071244,-76.324485,0
260,6/21/20 13:43,3589255887819806,fraud_Goldner-Lemke,entertainment,14.85,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/84,aa346893d8638c22c6becaedd0d213c6,1371822222,40.205391,-78.910845,0
261,6/21/20 13:43,3528407217576457,fraud_Predovic Inc,shopping_net,59.08,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,2/14/87,695059cc77e6924bf4ce161cbc17f017,1371822227,35.600113,-81.519936,0
262,6/21/20 13:43,4536996888716062123,fraud_Howe Ltd,misc_pos,14.84,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/72,d2556ba625bd1d60c3fc4c8cdc98f280,1371822237,36.162079999999996,-106.135057,0
263,6/21/20 13:44,3.05016E+13,fraud_Stoltenberg-Beatty,shopping_pos,16.5,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,5/4/73,0fd4b82ddf2a5a145b2ee5087f223168,1371822294,33.144224,-81.66561,0
264,6/21/20 13:44,1.80048E+14,fraud_Bode-Schuster,kids_pets,57.53,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/74,952f5a9c127ccc976b093b77a7ccfa7d,1371822299,41.227795,-74.698639,0
265,6/21/20 13:45,4716561796955522,fraud_Bruen-Yost,misc_pos,7.66,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/72,ba234bf26131b2acb72f86af8209f98f,1371822305,48.597926,-111.918758,0
266,6/21/20 13:45,3.85885E+13,fraud_Little Ltd,kids_pets,9.72,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,11/23/90,1b4a58581b271caa57ae598effdd7973,1371822353,30.752853,-104.028228,0
267,6/21/20 13:45,5.01899E+11,"fraud_Crist, Jakubowski and Littel",home,9.48,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1/8/70,8b6d9df8bbb0d001e513d4b1d961dac3,1371822356,34.38758,-86.005871,0
268,6/21/20 13:45,4220495028289516646,"fraud_Reichel, Bradtke and Blanda",travel,16.68,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,5/22/66,400b587f7f36ad9ec7113a19eb54b9b6,1371822359,34.447356,-118.073953,0
269,6/21/20 13:46,4010002218955876,fraud_Mayert Group,shopping_pos,13.13,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,8/24/83,2493f6e4ff6001a41028dcd3d9b2a145,1371822376,29.513603999999997,-95.923421,0
270,6/21/20 13:46,4129767952109660,fraud_Towne LLC,misc_pos,5.7,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",6/14/72,a20d919c8ab03967488d5308cfcc4dd1,1371822409,48.295603,-96.503844,0
480,6/21/20 14:59,2.13179E+14,fraud_Wiza LLC,misc_pos,355.74,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",9/11/93,88128c4d3ec19f0cf3459853cb7a6319,1371826746,42.280586,-108.411593,0
481,6/21/20 14:59,3531129874770000,"fraud_O'Reilly, Mohr and Purdy",home,24.93,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/75,bf5172ae67b986d32926b2a3f8b3b6a9,1371826761,43.972745,-73.449261,0
482,6/21/20 15:00,3.01184E+13,fraud_Torp-Lemke,misc_pos,313.38,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,4/29/93,ecd3cd25db10be244d08d0a9bf1d0ede,1371826815,40.969640000000005,-74.160249,0
483,6/21/20 15:00,3556613125071656,"fraud_Reichel, Bradtke and Blanda",travel,1.03,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,12/27/99,c13e23ca386474672d03d0028cda9ffb,1371826826,29.184856,-94.726437,0
484,6/21/20 15:01,3566094707272327,fraud_Douglas-White,entertainment,67.75,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/71,9cf4d48cea40f8e6ae1a6813757045bd,1371826878,33.52935,-118.160218,0
485,6/21/20 15:01,4904681492230012,"fraud_Effertz, Welch and Schowalter",entertainment,62.35,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/90,dae69107dd096ef0ec9c5d2322dd3d02,1371826890,41.652797,-74.709973,0
486,6/21/20 15:01,4424338559877976,fraud_Jerde-Hermann,travel,3.34,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,11/12/57,bc5b562c280e3ea43d5b6124f4ca3d86,1371826899,40.618235999999996,-83.341865,0
487,6/21/20 15:01,4.56155E+12,fraud_Kassulke Inc,entertainment,13.46,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",8/4/88,d7f39f5f51f498218d8c625afe37c966,1371826905,35.492449,-105.688423,0
488,6/21/20 15:02,3534330126107879,fraud_Ernser-Feest,home,69.11,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/78,4dfddb164d7b0fadda84e3873850bc0a,1371826930,45.783381,-108.264676,0
489,6/21/20 15:02,3527536963490470,fraud_Bruen-Yost,misc_pos,8.69,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,12/5/74,b88b90db1db5ad895a635b95064811d3,1371826949,33.326021000000004,-81.651078,0
490,6/21/20 15:02,3528407217576457,fraud_Botsford Ltd,shopping_pos,9.16,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,2/14/87,2964f8aadd99dcfc7e675375c12fcaa9,1371826957,35.96052,-83.289973,0
491,6/21/20 15:02,4.86229E+12,fraud_Ankunding-Carroll,travel,4.36,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,9/15/56,4a2301a36c1f4aa8878a470e18829e5f,1371826960,41.637347999999996,-78.275198,0
492,6/21/20 15:03,1.80085E+14,fraud_Marvin-Lind,personal_care,39.51,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,12/8/85,08e42ee94e1a342d25fefb3a68e71729,1371826997,39.099211,-89.911079,0
493,6/21/20 15:03,3547574373318979,fraud_Waelchi-Wolf,kids_pets,14.63,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",4/30/62,9bb46379a261a3f231a3bcf31f80d0f9,1371827011,39.878585,-87.710613,0
